"","corpus","version","mfw","features","ngrams","distances","media"
"237","prosa-SdO","fusion",1000,"w",1,"dist.wurzburg",68.3333333333333
"238","prosa-SdO","fusion",1000,"w",2,"dist.wurzburg",68.3333333333333
"239","prosa-SdO","fusion",1000,"w",3,"dist.wurzburg",68.3333333333333
"240","prosa-SdO","fusion",1000,"w",4,"dist.wurzburg",68.3333333333333
"241","prosa-SdO","fusion",2000,"c",1,"dist.wurzburg",68.3333333333333
"243","prosa-SdO","fusion",2000,"c",3,"dist.wurzburg",68.3333333333333
"244","prosa-SdO","fusion",2000,"c",4,"dist.wurzburg",68.3333333333333
"246","prosa-SdO","fusion",2000,"w",2,"dist.wurzburg",68.3333333333333
"248","prosa-SdO","fusion",2000,"w",4,"dist.wurzburg",68.3333333333333
"249","prosa-SdO","fusion",3000,"c",1,"dist.wurzburg",68.3333333333333
"252","prosa-SdO","fusion",3000,"c",4,"dist.wurzburg",68.3333333333333
"254","prosa-SdO","fusion",3000,"w",2,"dist.wurzburg",68.3333333333333
"255","prosa-SdO","fusion",3000,"w",3,"dist.wurzburg",68.3333333333333
"256","prosa-SdO","fusion",3000,"w",4,"dist.wurzburg",68.3333333333333
"257","prosa-SdO","fusion",4000,"c",1,"dist.wurzburg",68.3333333333333
"260","prosa-SdO","fusion",4000,"c",4,"dist.wurzburg",68.3333333333333
"264","prosa-SdO","fusion",4000,"w",4,"dist.wurzburg",68.3333333333333
"265","prosa-SdO","fusion",5000,"c",1,"dist.wurzburg",68.3333333333333
"268","prosa-SdO","fusion",5000,"c",4,"dist.wurzburg",68.3333333333333
"272","prosa-SdO","fusion",5000,"w",4,"dist.wurzburg",68.3333333333333
"273","prosa-SdO","fusion",7000,"c",1,"dist.wurzburg",68.3333333333333
"276","prosa-SdO","fusion",7000,"c",4,"dist.wurzburg",68.3333333333333
"280","prosa-SdO","fusion",7000,"w",4,"dist.wurzburg",68.3333333333333
"281","prosa-SdO","fusion",10000,"c",1,"dist.wurzburg",68.3333333333333
"284","prosa-SdO","fusion",10000,"c",4,"dist.wurzburg",68.3333333333333
"288","prosa-SdO","fusion",10000,"w",4,"dist.wurzburg",68.3333333333333
"78","prosa-SdO","fusion",100,"w",2,"dist.eder",65
"120","prosa-SdO","fusion",4000,"w",4,"dist.eder",65
"28","prosa-SdO","fusion",2000,"c",4,"dist.delta",65
"53","prosa-SdO","fusion",5000,"w",1,"dist.delta",65
"61","prosa-SdO","fusion",7000,"w",1,"dist.delta",65
"69","prosa-SdO","fusion",10000,"w",1,"dist.delta",65
"80","prosa-SdO","fusion",100,"w",4,"dist.eder",65
"85","prosa-SdO","fusion",500,"w",1,"dist.eder",65
"150","prosa-SdO","fusion",100,"w",2,"dist.minmax",65
"151","prosa-SdO","fusion",100,"w",3,"dist.minmax",65
"159","prosa-SdO","fusion",500,"w",3,"dist.minmax",65
"232","prosa-SdO","fusion",500,"w",4,"dist.wurzburg",62.5
"1","prosa-SdO","fusion",100,"c",1,"dist.delta",61.6666666666667
"2","prosa-SdO","fusion",100,"c",2,"dist.delta",61.6666666666667
"3","prosa-SdO","fusion",100,"c",3,"dist.delta",61.6666666666667
"4","prosa-SdO","fusion",100,"c",4,"dist.delta",61.6666666666667
"5","prosa-SdO","fusion",100,"w",1,"dist.delta",61.6666666666667
"9","prosa-SdO","fusion",500,"c",1,"dist.delta",61.6666666666667
"10","prosa-SdO","fusion",500,"c",2,"dist.delta",61.6666666666667
"11","prosa-SdO","fusion",500,"c",3,"dist.delta",61.6666666666667
"12","prosa-SdO","fusion",500,"c",4,"dist.delta",61.6666666666667
"17","prosa-SdO","fusion",1000,"c",1,"dist.delta",61.6666666666667
"18","prosa-SdO","fusion",1000,"c",2,"dist.delta",61.6666666666667
"19","prosa-SdO","fusion",1000,"c",3,"dist.delta",61.6666666666667
"20","prosa-SdO","fusion",1000,"c",4,"dist.delta",61.6666666666667
"25","prosa-SdO","fusion",2000,"c",1,"dist.delta",61.6666666666667
"26","prosa-SdO","fusion",2000,"c",2,"dist.delta",61.6666666666667
"33","prosa-SdO","fusion",3000,"c",1,"dist.delta",61.6666666666667
"34","prosa-SdO","fusion",3000,"c",2,"dist.delta",61.6666666666667
"40","prosa-SdO","fusion",3000,"w",4,"dist.delta",61.6666666666667
"41","prosa-SdO","fusion",4000,"c",1,"dist.delta",61.6666666666667
"42","prosa-SdO","fusion",4000,"c",2,"dist.delta",61.6666666666667
"49","prosa-SdO","fusion",5000,"c",1,"dist.delta",61.6666666666667
"50","prosa-SdO","fusion",5000,"c",2,"dist.delta",61.6666666666667
"51","prosa-SdO","fusion",5000,"c",3,"dist.delta",61.6666666666667
"57","prosa-SdO","fusion",7000,"c",1,"dist.delta",61.6666666666667
"58","prosa-SdO","fusion",7000,"c",2,"dist.delta",61.6666666666667
"59","prosa-SdO","fusion",7000,"c",3,"dist.delta",61.6666666666667
"65","prosa-SdO","fusion",10000,"c",1,"dist.delta",61.6666666666667
"66","prosa-SdO","fusion",10000,"c",2,"dist.delta",61.6666666666667
"67","prosa-SdO","fusion",10000,"c",3,"dist.delta",61.6666666666667
"73","prosa-SdO","fusion",100,"c",1,"dist.eder",61.6666666666667
"74","prosa-SdO","fusion",100,"c",2,"dist.eder",61.6666666666667
"75","prosa-SdO","fusion",100,"c",3,"dist.eder",61.6666666666667
"76","prosa-SdO","fusion",100,"c",4,"dist.eder",61.6666666666667
"77","prosa-SdO","fusion",100,"w",1,"dist.eder",61.6666666666667
"81","prosa-SdO","fusion",500,"c",1,"dist.eder",61.6666666666667
"82","prosa-SdO","fusion",500,"c",2,"dist.eder",61.6666666666667
"83","prosa-SdO","fusion",500,"c",3,"dist.eder",61.6666666666667
"84","prosa-SdO","fusion",500,"c",4,"dist.eder",61.6666666666667
"89","prosa-SdO","fusion",1000,"c",1,"dist.eder",61.6666666666667
"90","prosa-SdO","fusion",1000,"c",2,"dist.eder",61.6666666666667
"91","prosa-SdO","fusion",1000,"c",3,"dist.eder",61.6666666666667
"92","prosa-SdO","fusion",1000,"c",4,"dist.eder",61.6666666666667
"97","prosa-SdO","fusion",2000,"c",1,"dist.eder",61.6666666666667
"98","prosa-SdO","fusion",2000,"c",2,"dist.eder",61.6666666666667
"99","prosa-SdO","fusion",2000,"c",3,"dist.eder",61.6666666666667
"100","prosa-SdO","fusion",2000,"c",4,"dist.eder",61.6666666666667
"105","prosa-SdO","fusion",3000,"c",1,"dist.eder",61.6666666666667
"106","prosa-SdO","fusion",3000,"c",2,"dist.eder",61.6666666666667
"108","prosa-SdO","fusion",3000,"c",4,"dist.eder",61.6666666666667
"113","prosa-SdO","fusion",4000,"c",1,"dist.eder",61.6666666666667
"114","prosa-SdO","fusion",4000,"c",2,"dist.eder",61.6666666666667
"121","prosa-SdO","fusion",5000,"c",1,"dist.eder",61.6666666666667
"122","prosa-SdO","fusion",5000,"c",2,"dist.eder",61.6666666666667
"128","prosa-SdO","fusion",5000,"w",4,"dist.eder",61.6666666666667
"129","prosa-SdO","fusion",7000,"c",1,"dist.eder",61.6666666666667
"130","prosa-SdO","fusion",7000,"c",2,"dist.eder",61.6666666666667
"136","prosa-SdO","fusion",7000,"w",4,"dist.eder",61.6666666666667
"137","prosa-SdO","fusion",10000,"c",1,"dist.eder",61.6666666666667
"138","prosa-SdO","fusion",10000,"c",2,"dist.eder",61.6666666666667
"144","prosa-SdO","fusion",10000,"w",4,"dist.eder",61.6666666666667
"146","prosa-SdO","fusion",100,"c",2,"dist.minmax",61.6666666666667
"147","prosa-SdO","fusion",100,"c",3,"dist.minmax",61.6666666666667
"148","prosa-SdO","fusion",100,"c",4,"dist.minmax",61.6666666666667
"149","prosa-SdO","fusion",100,"w",1,"dist.minmax",61.6666666666667
"154","prosa-SdO","fusion",500,"c",2,"dist.minmax",61.6666666666667
"155","prosa-SdO","fusion",500,"c",3,"dist.minmax",61.6666666666667
"156","prosa-SdO","fusion",500,"c",4,"dist.minmax",61.6666666666667
"157","prosa-SdO","fusion",500,"w",1,"dist.minmax",61.6666666666667
"158","prosa-SdO","fusion",500,"w",2,"dist.minmax",61.6666666666667
"162","prosa-SdO","fusion",1000,"c",2,"dist.minmax",61.6666666666667
"163","prosa-SdO","fusion",1000,"c",3,"dist.minmax",61.6666666666667
"164","prosa-SdO","fusion",1000,"c",4,"dist.minmax",61.6666666666667
"165","prosa-SdO","fusion",1000,"w",1,"dist.minmax",61.6666666666667
"166","prosa-SdO","fusion",1000,"w",2,"dist.minmax",61.6666666666667
"167","prosa-SdO","fusion",1000,"w",3,"dist.minmax",61.6666666666667
"170","prosa-SdO","fusion",2000,"c",2,"dist.minmax",61.6666666666667
"171","prosa-SdO","fusion",2000,"c",3,"dist.minmax",61.6666666666667
"172","prosa-SdO","fusion",2000,"c",4,"dist.minmax",61.6666666666667
"173","prosa-SdO","fusion",2000,"w",1,"dist.minmax",61.6666666666667
"174","prosa-SdO","fusion",2000,"w",2,"dist.minmax",61.6666666666667
"175","prosa-SdO","fusion",2000,"w",3,"dist.minmax",61.6666666666667
"178","prosa-SdO","fusion",3000,"c",2,"dist.minmax",61.6666666666667
"179","prosa-SdO","fusion",3000,"c",3,"dist.minmax",61.6666666666667
"180","prosa-SdO","fusion",3000,"c",4,"dist.minmax",61.6666666666667
"181","prosa-SdO","fusion",3000,"w",1,"dist.minmax",61.6666666666667
"182","prosa-SdO","fusion",3000,"w",2,"dist.minmax",61.6666666666667
"183","prosa-SdO","fusion",3000,"w",3,"dist.minmax",61.6666666666667
"186","prosa-SdO","fusion",4000,"c",2,"dist.minmax",61.6666666666667
"187","prosa-SdO","fusion",4000,"c",3,"dist.minmax",61.6666666666667
"188","prosa-SdO","fusion",4000,"c",4,"dist.minmax",61.6666666666667
"189","prosa-SdO","fusion",4000,"w",1,"dist.minmax",61.6666666666667
"190","prosa-SdO","fusion",4000,"w",2,"dist.minmax",61.6666666666667
"191","prosa-SdO","fusion",4000,"w",3,"dist.minmax",61.6666666666667
"194","prosa-SdO","fusion",5000,"c",2,"dist.minmax",61.6666666666667
"195","prosa-SdO","fusion",5000,"c",3,"dist.minmax",61.6666666666667
"196","prosa-SdO","fusion",5000,"c",4,"dist.minmax",61.6666666666667
"197","prosa-SdO","fusion",5000,"w",1,"dist.minmax",61.6666666666667
"198","prosa-SdO","fusion",5000,"w",2,"dist.minmax",61.6666666666667
"199","prosa-SdO","fusion",5000,"w",3,"dist.minmax",61.6666666666667
"202","prosa-SdO","fusion",7000,"c",2,"dist.minmax",61.6666666666667
"203","prosa-SdO","fusion",7000,"c",3,"dist.minmax",61.6666666666667
"204","prosa-SdO","fusion",7000,"c",4,"dist.minmax",61.6666666666667
"205","prosa-SdO","fusion",7000,"w",1,"dist.minmax",61.6666666666667
"206","prosa-SdO","fusion",7000,"w",2,"dist.minmax",61.6666666666667
"207","prosa-SdO","fusion",7000,"w",3,"dist.minmax",61.6666666666667
"210","prosa-SdO","fusion",10000,"c",2,"dist.minmax",61.6666666666667
"211","prosa-SdO","fusion",10000,"c",3,"dist.minmax",61.6666666666667
"212","prosa-SdO","fusion",10000,"c",4,"dist.minmax",61.6666666666667
"213","prosa-SdO","fusion",10000,"w",1,"dist.minmax",61.6666666666667
"214","prosa-SdO","fusion",10000,"w",2,"dist.minmax",61.6666666666667
"215","prosa-SdO","fusion",10000,"w",3,"dist.minmax",61.6666666666667
"48","prosa-SdO","fusion",4000,"w",4,"dist.delta",58.3333333333333
"152","prosa-SdO","fusion",100,"w",4,"dist.minmax",58.3333333333333
"224","prosa-SdO","fusion",100,"w",4,"dist.wurzburg",58.3333333333333
"56","prosa-SdO","fusion",5000,"w",4,"dist.delta",55
"64","prosa-SdO","fusion",7000,"w",4,"dist.delta",55
"72","prosa-SdO","fusion",10000,"w",4,"dist.delta",55
