"","corpus","version","mfw","features","ngrams","distances","media"
"125","Poesia_SiglodeOro","fusion",500,"w",1,"dist.minmax",65.059892997393
"61","Poesia_SiglodeOro","fusion",100,"w",1,"dist.eder",65.05787999538
"192","Poesia_SiglodeOro","fusion",1000,"w",4,"dist.wurzburg",65.0364361614362
"107","Poesia_SiglodeOro","fusion",5000,"c",3,"dist.eder",64.4289694914695
"5","Poesia_SiglodeOro","fusion",100,"w",1,"dist.delta",64.3407382782383
"117","Poesia_SiglodeOro","fusion",100,"w",1,"dist.minmax",63.9697204072204
"51","Poesia_SiglodeOro","fusion",5000,"c",3,"dist.delta",63.902288964789
"74","Poesia_SiglodeOro","fusion",1000,"c",2,"dist.eder",62.9358631233631
"82","Poesia_SiglodeOro","fusion",2000,"c",2,"dist.eder",62.9358631233631
"90","Poesia_SiglodeOro","fusion",3000,"c",2,"dist.eder",62.9358631233631
"98","Poesia_SiglodeOro","fusion",4000,"c",2,"dist.eder",62.9358631233631
"106","Poesia_SiglodeOro","fusion",5000,"c",2,"dist.eder",62.9358631233631
"43","Poesia_SiglodeOro","fusion",4000,"c",3,"dist.delta",62.7471558096558
"172","Poesia_SiglodeOro","fusion",100,"c",4,"dist.wurzburg",62.6127335502335
"2","Poesia_SiglodeOro","fusion",100,"c",2,"dist.delta",62.4434758184758
"166","Poesia_SiglodeOro","fusion",5000,"w",2,"dist.minmax",61.7362327987328
"58","Poesia_SiglodeOro","fusion",100,"c",2,"dist.eder",61.5750814500814
"3","Poesia_SiglodeOro","fusion",100,"c",3,"dist.delta",61.4868502368502
"122","Poesia_SiglodeOro","fusion",500,"c",2,"dist.minmax",61.3885307635308
"130","Poesia_SiglodeOro","fusion",1000,"c",2,"dist.minmax",61.3885307635308
"138","Poesia_SiglodeOro","fusion",2000,"c",2,"dist.minmax",61.3885307635308
"146","Poesia_SiglodeOro","fusion",3000,"c",2,"dist.minmax",61.3885307635308
"154","Poesia_SiglodeOro","fusion",4000,"c",2,"dist.minmax",61.3885307635308
"162","Poesia_SiglodeOro","fusion",5000,"c",2,"dist.minmax",61.3885307635308
"116","Poesia_SiglodeOro","fusion",100,"c",4,"dist.minmax",61.2646568896569
"147","Poesia_SiglodeOro","fusion",3000,"c",3,"dist.minmax",61.1511107136107
"155","Poesia_SiglodeOro","fusion",4000,"c",3,"dist.minmax",61.1511107136107
"163","Poesia_SiglodeOro","fusion",5000,"c",3,"dist.minmax",61.1511107136107
"150","Poesia_SiglodeOro","fusion",3000,"w",2,"dist.minmax",61.130511005511
"158","Poesia_SiglodeOro","fusion",4000,"w",2,"dist.minmax",60.8602407352407
"184","Poesia_SiglodeOro","fusion",500,"w",4,"dist.wurzburg",60.835327022827
"77","Poesia_SiglodeOro","fusion",1000,"w",1,"dist.eder",60.7530504405504
"142","Poesia_SiglodeOro","fusion",2000,"w",2,"dist.minmax",60.6038304788305
"114","Poesia_SiglodeOro","fusion",100,"c",2,"dist.minmax",60.4849088599089
"59","Poesia_SiglodeOro","fusion",100,"c",3,"dist.eder",60.3094118719119
"139","Poesia_SiglodeOro","fusion",2000,"c",3,"dist.minmax",60.3000323625323
"134","Poesia_SiglodeOro","fusion",1000,"w",2,"dist.minmax",60.0012258762259
"115","Poesia_SiglodeOro","fusion",100,"c",3,"dist.minmax",59.7654153279153
"60","Poesia_SiglodeOro","fusion",100,"c",4,"dist.eder",59.4885752385752
"131","Poesia_SiglodeOro","fusion",1000,"c",3,"dist.minmax",59.4683593433593
"67","Poesia_SiglodeOro","fusion",500,"c",3,"dist.eder",59.2971763596763
"10","Poesia_SiglodeOro","fusion",500,"c",2,"dist.delta",59.2927942927943
"55","Poesia_SiglodeOro","fusion",5000,"w",3,"dist.delta",59.0109141984142
"62","Poesia_SiglodeOro","fusion",100,"w",2,"dist.eder",58.9671938421939
"123","Poesia_SiglodeOro","fusion",500,"c",3,"dist.minmax",58.6270895020895
"124","Poesia_SiglodeOro","fusion",500,"c",4,"dist.minmax",58.3631717381717
"126","Poesia_SiglodeOro","fusion",500,"w",2,"dist.minmax",57.806082993583
"118","Poesia_SiglodeOro","fusion",100,"w",2,"dist.minmax",57.6092184842185
"175","Poesia_SiglodeOro","fusion",100,"w",3,"dist.wurzburg",57.571977946978
"99","Poesia_SiglodeOro","fusion",4000,"c",3,"dist.eder",57.5546619296619
"66","Poesia_SiglodeOro","fusion",500,"c",2,"dist.eder",57.4331029331029
"94","Poesia_SiglodeOro","fusion",3000,"w",2,"dist.eder",57.349166036666
"47","Poesia_SiglodeOro","fusion",4000,"w",3,"dist.delta",57.0681300681301
"4","Poesia_SiglodeOro","fusion",100,"c",4,"dist.delta",57.0010685635686
"69","Poesia_SiglodeOro","fusion",500,"w",1,"dist.eder",56.9896366771367
"75","Poesia_SiglodeOro","fusion",1000,"c",3,"dist.eder",56.7294316044316
"30","Poesia_SiglodeOro","fusion",2000,"w",2,"dist.delta",56.6284273159273
"13","Poesia_SiglodeOro","fusion",500,"w",1,"dist.delta",56.3968405843406
"11","Poesia_SiglodeOro","fusion",500,"c",3,"dist.delta",56.160016035016
"68","Poesia_SiglodeOro","fusion",500,"c",4,"dist.eder",55.7873747873748
"132","Poesia_SiglodeOro","fusion",1000,"c",4,"dist.minmax",55.5613727488728
"12","Poesia_SiglodeOro","fusion",500,"c",4,"dist.delta",54.7201029076029
"35","Poesia_SiglodeOro","fusion",3000,"c",3,"dist.delta",54.7141794016794
"140","Poesia_SiglodeOro","fusion",2000,"c",4,"dist.minmax",54.6719496719497
"6","Poesia_SiglodeOro","fusion",100,"w",2,"dist.delta",54.5493997368997
"164","Poesia_SiglodeOro","fusion",5000,"c",4,"dist.minmax",54.4716291591292
"156","Poesia_SiglodeOro","fusion",4000,"c",4,"dist.minmax",54.2013588888589
"148","Poesia_SiglodeOro","fusion",3000,"c",4,"dist.minmax",54.1591291591292
"169","Poesia_SiglodeOro","fusion",100,"c",1,"dist.wurzburg",54.0230638355638
"177","Poesia_SiglodeOro","fusion",500,"c",1,"dist.wurzburg",54.0230638355638
"185","Poesia_SiglodeOro","fusion",1000,"c",1,"dist.wurzburg",54.0230638355638
"193","Poesia_SiglodeOro","fusion",2000,"c",1,"dist.wurzburg",54.0230638355638
"201","Poesia_SiglodeOro","fusion",3000,"c",1,"dist.wurzburg",54.0230638355638
"209","Poesia_SiglodeOro","fusion",4000,"c",1,"dist.wurzburg",54.0230638355638
"217","Poesia_SiglodeOro","fusion",5000,"c",1,"dist.wurzburg",54.0230638355638
"76","Poesia_SiglodeOro","fusion",1000,"c",4,"dist.eder",53.8173251298251
"113","Poesia_SiglodeOro","fusion",100,"c",1,"dist.minmax",53.5979380979381
"121","Poesia_SiglodeOro","fusion",500,"c",1,"dist.minmax",53.5979380979381
"129","Poesia_SiglodeOro","fusion",1000,"c",1,"dist.minmax",53.5979380979381
"137","Poesia_SiglodeOro","fusion",2000,"c",1,"dist.minmax",53.5979380979381
"145","Poesia_SiglodeOro","fusion",3000,"c",1,"dist.minmax",53.5979380979381
"153","Poesia_SiglodeOro","fusion",4000,"c",1,"dist.minmax",53.5979380979381
"161","Poesia_SiglodeOro","fusion",5000,"c",1,"dist.minmax",53.5979380979381
"57","Poesia_SiglodeOro","fusion",100,"c",1,"dist.eder",53.5567870567871
"65","Poesia_SiglodeOro","fusion",500,"c",1,"dist.eder",53.5567870567871
"73","Poesia_SiglodeOro","fusion",1000,"c",1,"dist.eder",53.5567870567871
"81","Poesia_SiglodeOro","fusion",2000,"c",1,"dist.eder",53.5567870567871
"89","Poesia_SiglodeOro","fusion",3000,"c",1,"dist.eder",53.5567870567871
"97","Poesia_SiglodeOro","fusion",4000,"c",1,"dist.eder",53.5567870567871
"105","Poesia_SiglodeOro","fusion",5000,"c",1,"dist.eder",53.5567870567871
"111","Poesia_SiglodeOro","fusion",5000,"w",3,"dist.eder",53.475393975394
"91","Poesia_SiglodeOro","fusion",3000,"c",3,"dist.eder",52.7911787911788
"39","Poesia_SiglodeOro","fusion",3000,"w",3,"dist.delta",52.399042024042
"20","Poesia_SiglodeOro","fusion",1000,"c",4,"dist.delta",51.3750751875752
"78","Poesia_SiglodeOro","fusion",1000,"w",2,"dist.eder",51.1693364818365
"70","Poesia_SiglodeOro","fusion",500,"w",2,"dist.eder",50.8875973875974
"86","Poesia_SiglodeOro","fusion",2000,"w",2,"dist.eder",50.8622546747547
"83","Poesia_SiglodeOro","fusion",2000,"c",3,"dist.eder",50.6055056055056
"19","Poesia_SiglodeOro","fusion",1000,"c",3,"dist.delta",50.5453643578644
"167","Poesia_SiglodeOro","fusion",5000,"w",3,"dist.minmax",50.4899916149916
"159","Poesia_SiglodeOro","fusion",4000,"w",3,"dist.minmax",50.2335813585814
"84","Poesia_SiglodeOro","fusion",2000,"c",4,"dist.eder",50.037962037962
"103","Poesia_SiglodeOro","fusion",4000,"w",3,"dist.eder",49.3339207714208
"27","Poesia_SiglodeOro","fusion",2000,"c",3,"dist.delta",49.1987815112815
"119","Poesia_SiglodeOro","fusion",100,"w",3,"dist.minmax",49.1265980640981
"14","Poesia_SiglodeOro","fusion",500,"w",2,"dist.delta",48.6085939210939
"22","Poesia_SiglodeOro","fusion",1000,"w",2,"dist.delta",47.8417946542947
"151","Poesia_SiglodeOro","fusion",3000,"w",3,"dist.minmax",47.7625327000327
"168","Poesia_SiglodeOro","fusion",5000,"w",4,"dist.minmax",47.4472263847264
"1","Poesia_SiglodeOro","fusion",100,"c",1,"dist.delta",47.4024783399783
"9","Poesia_SiglodeOro","fusion",500,"c",1,"dist.delta",47.4024783399783
"17","Poesia_SiglodeOro","fusion",1000,"c",1,"dist.delta",47.4024783399783
"25","Poesia_SiglodeOro","fusion",2000,"c",1,"dist.delta",47.4024783399783
"33","Poesia_SiglodeOro","fusion",3000,"c",1,"dist.delta",47.4024783399783
"41","Poesia_SiglodeOro","fusion",4000,"c",1,"dist.delta",47.4024783399783
"49","Poesia_SiglodeOro","fusion",5000,"c",1,"dist.delta",47.4024783399783
"92","Poesia_SiglodeOro","fusion",3000,"c",4,"dist.eder",47.2623498873499
"100","Poesia_SiglodeOro","fusion",4000,"c",4,"dist.eder",46.0694675069675
"63","Poesia_SiglodeOro","fusion",100,"w",3,"dist.eder",45.9491225741226
"52","Poesia_SiglodeOro","fusion",5000,"c",4,"dist.delta",45.8936317061317
"160","Poesia_SiglodeOro","fusion",4000,"w",4,"dist.minmax",45.515783953284
"108","Poesia_SiglodeOro","fusion",5000,"c",4,"dist.eder",45.2645802020802
"28","Poesia_SiglodeOro","fusion",2000,"c",4,"dist.delta",44.4894259269259
"36","Poesia_SiglodeOro","fusion",3000,"c",4,"dist.delta",44.1282165657166
"143","Poesia_SiglodeOro","fusion",2000,"w",3,"dist.minmax",43.9575388950389
"152","Poesia_SiglodeOro","fusion",3000,"w",4,"dist.minmax",43.2664233289233
"44","Poesia_SiglodeOro","fusion",4000,"c",4,"dist.delta",43.0092452592453
"127","Poesia_SiglodeOro","fusion",500,"w",3,"dist.minmax",42.3967755217755
"7","Poesia_SiglodeOro","fusion",100,"w",3,"dist.delta",42.0108697608698
"31","Poesia_SiglodeOro","fusion",2000,"w",3,"dist.delta",41.1351122601123
"104","Poesia_SiglodeOro","fusion",4000,"w",4,"dist.eder",41.1156167406167
"95","Poesia_SiglodeOro","fusion",3000,"w",3,"dist.eder",40.8665696165696
"96","Poesia_SiglodeOro","fusion",3000,"w",4,"dist.eder",40.745013995014
"176","Poesia_SiglodeOro","fusion",100,"w",4,"dist.wurzburg",40.7335279210279
"112","Poesia_SiglodeOro","fusion",5000,"w",4,"dist.eder",40.6197734322734
"144","Poesia_SiglodeOro","fusion",2000,"w",4,"dist.minmax",40.2394803019803
"135","Poesia_SiglodeOro","fusion",1000,"w",3,"dist.minmax",39.8380320880321
"32","Poesia_SiglodeOro","fusion",2000,"w",4,"dist.delta",39.8042614292614
"40","Poesia_SiglodeOro","fusion",3000,"w",4,"dist.delta",38.5250475875476
"24","Poesia_SiglodeOro","fusion",1000,"w",4,"dist.delta",38.473947036447
"87","Poesia_SiglodeOro","fusion",2000,"w",3,"dist.eder",37.9809608559608
"48","Poesia_SiglodeOro","fusion",4000,"w",4,"dist.delta",36.6636057261057
"88","Poesia_SiglodeOro","fusion",2000,"w",4,"dist.eder",36.6322886947887
"71","Poesia_SiglodeOro","fusion",500,"w",3,"dist.eder",35.459088021588
"79","Poesia_SiglodeOro","fusion",1000,"w",3,"dist.eder",34.2036870786871
"15","Poesia_SiglodeOro","fusion",500,"w",3,"dist.delta",33.9884786759787
"23","Poesia_SiglodeOro","fusion",1000,"w",3,"dist.delta",33.4887758637759
"56","Poesia_SiglodeOro","fusion",5000,"w",4,"dist.delta",32.3768575643576
"80","Poesia_SiglodeOro","fusion",1000,"w",4,"dist.eder",31.5315583440583
"136","Poesia_SiglodeOro","fusion",1000,"w",4,"dist.minmax",29.7229167229167
"120","Poesia_SiglodeOro","fusion",100,"w",4,"dist.minmax",28.8212431337431
"72","Poesia_SiglodeOro","fusion",500,"w",4,"dist.eder",27.4556445806446
"128","Poesia_SiglodeOro","fusion",500,"w",4,"dist.minmax",27.4540605790606
"64","Poesia_SiglodeOro","fusion",100,"w",4,"dist.eder",27.2296425421425
"16","Poesia_SiglodeOro","fusion",500,"w",4,"dist.delta",26.0560891810892
"8","Poesia_SiglodeOro","fusion",100,"w",4,"dist.delta",25.7803499053499
