"","corpus","version","mfw","features","ngrams","distances","media"
"185","disco","fusion",1000,"c",1,"dist.wurzburg",37.3220566151601
"193","disco","fusion",2000,"c",1,"dist.wurzburg",37.3220566151601
"201","disco","fusion",3000,"c",1,"dist.wurzburg",37.3220566151601
"209","disco","fusion",4000,"c",1,"dist.wurzburg",37.3220566151601
"217","disco","fusion",5000,"c",1,"dist.wurzburg",37.3220566151601
"60","disco","fusion",100,"c",4,"dist.eder",36.6571232088473
"175","disco","fusion",100,"w",3,"dist.wurzburg",36.4403112851389
"111","disco","fusion",5000,"w",3,"dist.eder",36.1307874756151
"72","disco","fusion",500,"w",4,"dist.eder",35.6652702342358
"39","disco","fusion",3000,"w",3,"dist.delta",35.4041864903934
"1","disco","fusion",100,"c",1,"dist.delta",34.7138085413947
"9","disco","fusion",500,"c",1,"dist.delta",34.7138085413947
"17","disco","fusion",1000,"c",1,"dist.delta",34.7138085413947
"25","disco","fusion",2000,"c",1,"dist.delta",34.7138085413947
"33","disco","fusion",3000,"c",1,"dist.delta",34.7138085413947
"41","disco","fusion",4000,"c",1,"dist.delta",34.7138085413947
"49","disco","fusion",5000,"c",1,"dist.delta",34.7138085413947
"113","disco","fusion",100,"c",1,"dist.minmax",34.0746144022006
"121","disco","fusion",500,"c",1,"dist.minmax",34.0746144022006
"129","disco","fusion",1000,"c",1,"dist.minmax",34.0746144022006
"137","disco","fusion",2000,"c",1,"dist.minmax",34.0746144022006
"145","disco","fusion",3000,"c",1,"dist.minmax",34.0746144022006
"153","disco","fusion",4000,"c",1,"dist.minmax",34.0746144022006
"161","disco","fusion",5000,"c",1,"dist.minmax",34.0746144022006
"128","disco","fusion",500,"w",4,"dist.minmax",33.4284100318583
"80","disco","fusion",1000,"w",4,"dist.eder",33.1385275005965
"16","disco","fusion",500,"w",4,"dist.delta",31.6124724573
"47","disco","fusion",4000,"w",3,"dist.delta",31.1127882334779
"119","disco","fusion",100,"w",3,"dist.minmax",30.0650779616297
"7","disco","fusion",100,"w",3,"dist.delta",29.3385682006372
"63","disco","fusion",100,"w",3,"dist.eder",29.289124668435
"24","disco","fusion",1000,"w",4,"dist.delta",28.8112009318906
"176","disco","fusion",100,"w",4,"dist.wurzburg",28.1629475250165
"53","disco","fusion",5000,"w",1,"dist.delta",28.0532538980815
"55","disco","fusion",5000,"w",3,"dist.delta",27.8320632113736
