"","corpus","version","mfw","features","ngrams","distances","media"
"274","novelas-hispanoamericanas","fusion",7000,"c",2,"dist.wurzburg",81.7857142857143
"282","novelas-hispanoamericanas","fusion",10000,"c",2,"dist.wurzburg",81.7857142857143
"175","novelas-hispanoamericanas","fusion",2000,"w",3,"dist.minmax",81.25
"21","novelas-hispanoamericanas","fusion",1000,"w",1,"dist.delta",81.0714285714286
"31","novelas-hispanoamericanas","fusion",2000,"w",3,"dist.delta",81.0714285714286
"159","novelas-hispanoamericanas","fusion",500,"w",3,"dist.minmax",80.8928571428571
"184","novelas-hispanoamericanas","fusion",3000,"w",4,"dist.minmax",80.8928571428571
"222","novelas-hispanoamericanas","fusion",100,"w",2,"dist.wurzburg",80.8928571428571
"117","novelas-hispanoamericanas","fusion",4000,"w",1,"dist.eder",80.7142857142857
"83","novelas-hispanoamericanas","fusion",500,"c",3,"dist.eder",80.7142857142857
"267","novelas-hispanoamericanas","fusion",5000,"c",3,"dist.wurzburg",80.5357142857143
"275","novelas-hispanoamericanas","fusion",7000,"c",3,"dist.wurzburg",80.5357142857143
"283","novelas-hispanoamericanas","fusion",10000,"c",3,"dist.wurzburg",80.5357142857143
"2","novelas-hispanoamericanas","fusion",100,"c",2,"dist.delta",80.3571428571429
"95","novelas-hispanoamericanas","fusion",1000,"w",3,"dist.eder",80
"93","novelas-hispanoamericanas","fusion",1000,"w",1,"dist.eder",79.8214285714286
"171","novelas-hispanoamericanas","fusion",2000,"c",3,"dist.minmax",79.6428571428571
"179","novelas-hispanoamericanas","fusion",3000,"c",3,"dist.minmax",79.6428571428571
"182","novelas-hispanoamericanas","fusion",3000,"w",2,"dist.minmax",79.6428571428571
"187","novelas-hispanoamericanas","fusion",4000,"c",3,"dist.minmax",79.6428571428571
"195","novelas-hispanoamericanas","fusion",5000,"c",3,"dist.minmax",79.6428571428571
"203","novelas-hispanoamericanas","fusion",7000,"c",3,"dist.minmax",79.6428571428571
"211","novelas-hispanoamericanas","fusion",10000,"c",3,"dist.minmax",79.6428571428571
"47","novelas-hispanoamericanas","fusion",4000,"w",3,"dist.delta",79.4642857142857
"52","novelas-hispanoamericanas","fusion",5000,"c",4,"dist.delta",79.2857142857143
"60","novelas-hispanoamericanas","fusion",7000,"c",4,"dist.delta",79.2857142857143
"68","novelas-hispanoamericanas","fusion",10000,"c",4,"dist.delta",79.2857142857143
"154","novelas-hispanoamericanas","fusion",500,"c",2,"dist.minmax",79.2857142857143
"162","novelas-hispanoamericanas","fusion",1000,"c",2,"dist.minmax",79.2857142857143
"170","novelas-hispanoamericanas","fusion",2000,"c",2,"dist.minmax",79.2857142857143
"178","novelas-hispanoamericanas","fusion",3000,"c",2,"dist.minmax",79.2857142857143
"186","novelas-hispanoamericanas","fusion",4000,"c",2,"dist.minmax",79.2857142857143
"194","novelas-hispanoamericanas","fusion",5000,"c",2,"dist.minmax",79.2857142857143
"202","novelas-hispanoamericanas","fusion",7000,"c",2,"dist.minmax",79.2857142857143
"210","novelas-hispanoamericanas","fusion",10000,"c",2,"dist.minmax",79.2857142857143
"219","novelas-hispanoamericanas","fusion",100,"c",3,"dist.wurzburg",79.2857142857143
"218","novelas-hispanoamericanas","fusion",100,"c",2,"dist.wurzburg",78.9285714285714
"88","novelas-hispanoamericanas","fusion",500,"w",4,"dist.eder",78.5714285714286
"158","novelas-hispanoamericanas","fusion",500,"w",2,"dist.minmax",78.3928571428571
"39","novelas-hispanoamericanas","fusion",3000,"w",3,"dist.delta",78.2142857142857
"155","novelas-hispanoamericanas","fusion",500,"c",3,"dist.minmax",78.0357142857143
"163","novelas-hispanoamericanas","fusion",1000,"c",3,"dist.minmax",78.0357142857143
"173","novelas-hispanoamericanas","fusion",2000,"w",1,"dist.minmax",78.0357142857143
"268","novelas-hispanoamericanas","fusion",5000,"c",4,"dist.wurzburg",78.0357142857143
"276","novelas-hispanoamericanas","fusion",7000,"c",4,"dist.wurzburg",78.0357142857143
"284","novelas-hispanoamericanas","fusion",10000,"c",4,"dist.wurzburg",78.0357142857143
"220","novelas-hispanoamericanas","fusion",100,"c",4,"dist.wurzburg",77.6785714285714
"77","novelas-hispanoamericanas","fusion",100,"w",1,"dist.eder",77.1428571428571
"183","novelas-hispanoamericanas","fusion",3000,"w",3,"dist.minmax",77.1428571428571
"190","novelas-hispanoamericanas","fusion",4000,"w",2,"dist.minmax",77.1428571428571
"198","novelas-hispanoamericanas","fusion",5000,"w",2,"dist.minmax",77.1428571428571
"206","novelas-hispanoamericanas","fusion",7000,"w",2,"dist.minmax",77.1428571428571
"214","novelas-hispanoamericanas","fusion",10000,"w",2,"dist.minmax",77.1428571428571
"55","novelas-hispanoamericanas","fusion",5000,"w",3,"dist.delta",76.9642857142857
"63","novelas-hispanoamericanas","fusion",7000,"w",3,"dist.delta",76.9642857142857
"71","novelas-hispanoamericanas","fusion",10000,"w",3,"dist.delta",76.9642857142857
"119","novelas-hispanoamericanas","fusion",4000,"w",3,"dist.eder",76.9642857142857
"127","novelas-hispanoamericanas","fusion",5000,"w",3,"dist.eder",76.9642857142857
"135","novelas-hispanoamericanas","fusion",7000,"w",3,"dist.eder",76.9642857142857
"143","novelas-hispanoamericanas","fusion",10000,"w",3,"dist.eder",76.9642857142857
"37","novelas-hispanoamericanas","fusion",3000,"w",1,"dist.delta",76.7857142857143
"125","novelas-hispanoamericanas","fusion",5000,"w",1,"dist.eder",76.7857142857143
"133","novelas-hispanoamericanas","fusion",7000,"w",1,"dist.eder",76.7857142857143
"141","novelas-hispanoamericanas","fusion",10000,"w",1,"dist.eder",76.7857142857143
"243","novelas-hispanoamericanas","fusion",2000,"c",3,"dist.wurzburg",76.7857142857143
"6","novelas-hispanoamericanas","fusion",100,"w",2,"dist.delta",75.8928571428571
"78","novelas-hispanoamericanas","fusion",100,"w",2,"dist.eder",75.8928571428571
"79","novelas-hispanoamericanas","fusion",100,"w",3,"dist.eder",75.8928571428571
"96","novelas-hispanoamericanas","fusion",1000,"w",4,"dist.eder",75.8928571428571
"3","novelas-hispanoamericanas","fusion",100,"c",3,"dist.delta",75.7142857142857
"99","novelas-hispanoamericanas","fusion",2000,"c",3,"dist.eder",75.7142857142857
"149","novelas-hispanoamericanas","fusion",100,"w",1,"dist.minmax",75.7142857142857
"48","novelas-hispanoamericanas","fusion",4000,"w",4,"dist.delta",75.7142857142857
"104","novelas-hispanoamericanas","fusion",2000,"w",4,"dist.eder",75.7142857142857
"128","novelas-hispanoamericanas","fusion",5000,"w",4,"dist.eder",75.7142857142857
"136","novelas-hispanoamericanas","fusion",7000,"w",4,"dist.eder",75.7142857142857
"144","novelas-hispanoamericanas","fusion",10000,"w",4,"dist.eder",75.7142857142857
"73","novelas-hispanoamericanas","fusion",100,"c",1,"dist.eder",75.5357142857143
