"","corpus","version","mfw","features","ngrams","distances","media"
"20","disco","only-tokens",1000,"c",4,"dist.delta",38.4429778395296
"58","disco","only-tokens",100,"c",2,"dist.eder",38.4203822996926
"76","disco","only-tokens",1000,"c",4,"dist.eder",38.0736249701767
"143","disco","only-tokens",2000,"w",3,"dist.minmax",38.0176624142141
"169","disco","only-tokens",100,"c",1,"dist.wurzburg",37.7145523697248
"177","disco","only-tokens",500,"c",1,"dist.wurzburg",37.7145523697248
"185","disco","only-tokens",1000,"c",1,"dist.wurzburg",37.7145523697248
"193","disco","only-tokens",2000,"c",1,"dist.wurzburg",37.7145523697248
"201","disco","only-tokens",3000,"c",1,"dist.wurzburg",37.7145523697248
"209","disco","only-tokens",4000,"c",1,"dist.wurzburg",37.7145523697248
"217","disco","only-tokens",5000,"c",1,"dist.wurzburg",37.7145523697248
"126","disco","only-tokens",500,"w",2,"dist.minmax",37.7003073554798
"132","disco","only-tokens",1000,"c",4,"dist.minmax",37.6349767729078
"18","disco","only-tokens",1000,"c",2,"dist.delta",37.385899541072
"26","disco","only-tokens",2000,"c",2,"dist.delta",37.385899541072
"34","disco","only-tokens",3000,"c",2,"dist.delta",37.385899541072
"42","disco","only-tokens",4000,"c",2,"dist.delta",37.385899541072
"50","disco","only-tokens",5000,"c",2,"dist.delta",37.385899541072
"68","disco","only-tokens",500,"c",4,"dist.eder",36.9889688855206
"78","disco","only-tokens",1000,"w",2,"dist.eder",36.7217871528216
"21","disco","only-tokens",1000,"w",1,"dist.delta",36.6932971243316
"223","disco","only-tokens",5000,"w",3,"dist.wurzburg",36.6402818126956
"123","disco","only-tokens",500,"c",3,"dist.minmax",36.6053710019227
"3","disco","only-tokens",100,"c",3,"dist.delta",36.3297334849059
"115","disco","only-tokens",100,"c",3,"dist.minmax",36.2644029023339
"114","disco","only-tokens",100,"c",2,"dist.minmax",35.4922248887766
"14","disco","only-tokens",500,"w",2,"dist.delta",34.8424627734973
"135","disco","only-tokens",1000,"w",3,"dist.minmax",34.6813818365542
"124","disco","only-tokens",500,"c",4,"dist.minmax",34.353641250193
"59","disco","only-tokens",100,"c",3,"dist.eder",34.0628464766396
"57","disco","only-tokens",100,"c",1,"dist.eder",34.0201114339045
"65","disco","only-tokens",500,"c",1,"dist.eder",34.0201114339045
"73","disco","only-tokens",1000,"c",1,"dist.eder",34.0201114339045
"81","disco","only-tokens",2000,"c",1,"dist.eder",34.0201114339045
"89","disco","only-tokens",3000,"c",1,"dist.eder",34.0201114339045
"97","disco","only-tokens",4000,"c",1,"dist.eder",34.0201114339045
"105","disco","only-tokens",5000,"c",1,"dist.eder",34.0201114339045
"191","disco","only-tokens",1000,"w",3,"dist.wurzburg",33.6346890657235
"12","disco","only-tokens",500,"c",4,"dist.delta",32.950612605785
"174","disco","only-tokens",100,"w",2,"dist.wurzburg",32.6446605756951
"4","disco","only-tokens",100,"c",4,"dist.delta",31.4010638148569
"113","disco","only-tokens",100,"c",1,"dist.minmax",31.1223737947876
"121","disco","only-tokens",500,"c",1,"dist.minmax",31.1223737947876
"129","disco","only-tokens",1000,"c",1,"dist.minmax",31.1223737947876
"137","disco","only-tokens",2000,"c",1,"dist.minmax",31.1223737947876
"145","disco","only-tokens",3000,"c",1,"dist.minmax",31.1223737947876
"153","disco","only-tokens",4000,"c",1,"dist.minmax",31.1223737947876
"161","disco","only-tokens",5000,"c",1,"dist.minmax",31.1223737947876
"1","disco","only-tokens",100,"c",1,"dist.delta",29.5461594599526
"9","disco","only-tokens",500,"c",1,"dist.delta",29.5461594599526
"17","disco","only-tokens",1000,"c",1,"dist.delta",29.5461594599526
"25","disco","only-tokens",2000,"c",1,"dist.delta",29.5461594599526
"33","disco","only-tokens",3000,"c",1,"dist.delta",29.5461594599526
"41","disco","only-tokens",4000,"c",1,"dist.delta",29.5461594599526
"49","disco","only-tokens",5000,"c",1,"dist.delta",29.5461594599526
"53","disco","only-tokens",5000,"w",1,"dist.delta",29.3244494968633
"118","disco","only-tokens",100,"w",2,"dist.minmax",28.5523767420319
"168","disco","only-tokens",5000,"w",4,"dist.minmax",27.8826505550643
"160","disco","only-tokens",4000,"w",4,"dist.minmax",27.1257350567695
"152","disco","only-tokens",3000,"w",4,"dist.minmax",27.1134197858336
"22","disco","only-tokens",1000,"w",2,"dist.delta",26.7354357009529
"6","disco","only-tokens",100,"w",2,"dist.delta",26.3973095869648
"116","disco","only-tokens",100,"c",4,"dist.minmax",26.3594515318653
"86","disco","only-tokens",2000,"w",2,"dist.eder",26.2609644506196
"144","disco","only-tokens",2000,"w",4,"dist.minmax",26.0268339578684
"60","disco","only-tokens",100,"c",4,"dist.eder",25.8934360658499
"94","disco","only-tokens",3000,"w",2,"dist.eder",25.1498533395085
"208","disco","only-tokens",3000,"w",4,"dist.wurzburg",23.4596788907134
"216","disco","only-tokens",4000,"w",4,"dist.wurzburg",22.675290864946
"62","disco","only-tokens",100,"w",2,"dist.eder",22.6498533395085
"102","disco","only-tokens",4000,"w",2,"dist.eder",22.1848553745105
"224","disco","only-tokens",5000,"w",4,"dist.wurzburg",21.9203051099603
"127","disco","only-tokens",500,"w",3,"dist.minmax",21.1428290738636
"200","disco","only-tokens",2000,"w",4,"dist.wurzburg",20.8754368237127
"30","disco","only-tokens",2000,"w",2,"dist.delta",20.0572607469159
"110","disco","only-tokens",5000,"w",2,"dist.eder",20.0391562460528
"183","disco","only-tokens",500,"w",3,"dist.wurzburg",19.8069554966107
"119","disco","only-tokens",100,"w",3,"dist.minmax",17.2115209184175
"38","disco","only-tokens",3000,"w",2,"dist.delta",17.0741582810548
"175","disco","only-tokens",100,"w",3,"dist.wurzburg",13.6249350904523
"136","disco","only-tokens",1000,"w",4,"dist.minmax",12.8150042805215
"46","disco","only-tokens",4000,"w",2,"dist.delta",10.5632745287918
"54","disco","only-tokens",5000,"w",2,"dist.delta",10.5613447854827
"184","disco","only-tokens",500,"w",4,"dist.wurzburg",10.5386439869198
"128","disco","only-tokens",500,"w",4,"dist.minmax",10.1918866574039
"7","disco","only-tokens",100,"w",3,"dist.delta",9.58759631173424
"192","disco","only-tokens",1000,"w",4,"dist.wurzburg",9.48054818744474
"63","disco","only-tokens",100,"w",3,"dist.eder",8.83362805776599
"176","disco","only-tokens",100,"w",4,"dist.wurzburg",7.26667649081442
"31","disco","only-tokens",2000,"w",3,"dist.delta",5.87698061835993
"120","disco","only-tokens",100,"w",4,"dist.minmax",5.45359493635356
"15","disco","only-tokens",500,"w",3,"dist.delta",5.13725737863669
"103","disco","only-tokens",4000,"w",3,"dist.eder",4.79232453370384
"71","disco","only-tokens",500,"w",3,"dist.eder",4.78011452149383
"95","disco","only-tokens",3000,"w",3,"dist.eder",4.77807951945883
"39","disco","only-tokens",3000,"w",3,"dist.delta",4.76485200623132
"111","disco","only-tokens",5000,"w",3,"dist.eder",4.40770914908846
"55","disco","only-tokens",5000,"w",3,"dist.delta",4.0515837929631
"23","disco","only-tokens",1000,"w",3,"dist.delta",4.0505662919456
"87","disco","only-tokens",2000,"w",3,"dist.eder",4.03733877871809
"96","disco","only-tokens",3000,"w",4,"dist.eder",4.03733877871809
"47","disco","only-tokens",4000,"w",3,"dist.delta",4.03733877871809
"32","disco","only-tokens",2000,"w",4,"dist.delta",3.66696840834772
"64","disco","only-tokens",100,"w",4,"dist.eder",3.66696840834772
"88","disco","only-tokens",2000,"w",4,"dist.eder",3.66696840834772
"79","disco","only-tokens",1000,"w",3,"dist.eder",3.6537408951202
"16","disco","only-tokens",500,"w",4,"dist.delta",3.30982555120486
"104","disco","only-tokens",4000,"w",4,"dist.eder",3.30982555120486
"8","disco","only-tokens",100,"w",4,"dist.delta",3.29659803797735
"112","disco","only-tokens",5000,"w",4,"dist.eder",3.28337052474984
"56","disco","only-tokens",5000,"w",4,"dist.delta",2.95177045177045
"24","disco","only-tokens",1000,"w",4,"dist.delta",2.93945518083449
"72","disco","only-tokens",500,"w",4,"dist.eder",2.93945518083449
"80","disco","only-tokens",1000,"w",4,"dist.eder",2.93945518083449
"48","disco","only-tokens",4000,"w",4,"dist.delta",2.54161228299159
"40","disco","only-tokens",3000,"w",4,"dist.delta",2.18446942584874
