"","corpus","version","mfw","features","ngrams","distances","media"
"62","novelas-espanolas","annotation",7000,"w",2,"dist.delta",69.7610722610723
"70","novelas-espanolas","annotation",10000,"w",2,"dist.delta",69.7610722610723
"80","novelas-espanolas","annotation",100,"w",4,"dist.eder",69.2482517482517
"166","novelas-espanolas","annotation",1000,"w",2,"dist.minmax",68.479020979021
"174","novelas-espanolas","annotation",2000,"w",2,"dist.minmax",68.479020979021
"182","novelas-espanolas","annotation",3000,"w",2,"dist.minmax",68.479020979021
"190","novelas-espanolas","annotation",4000,"w",2,"dist.minmax",68.479020979021
"198","novelas-espanolas","annotation",5000,"w",2,"dist.minmax",68.479020979021
"206","novelas-espanolas","annotation",7000,"w",2,"dist.minmax",68.479020979021
"214","novelas-espanolas","annotation",10000,"w",2,"dist.minmax",68.479020979021
"158","novelas-espanolas","annotation",500,"w",2,"dist.minmax",67.6456876456876
"167","novelas-espanolas","annotation",1000,"w",3,"dist.minmax",67.6456876456876
"175","novelas-espanolas","annotation",2000,"w",3,"dist.minmax",67.6456876456876
"183","novelas-espanolas","annotation",3000,"w",3,"dist.minmax",67.6456876456876
"200","novelas-espanolas","annotation",5000,"w",4,"dist.minmax",67.5699300699301
"208","novelas-espanolas","annotation",7000,"w",4,"dist.minmax",67.5699300699301
"216","novelas-espanolas","annotation",10000,"w",4,"dist.minmax",67.5699300699301
"3","novelas-espanolas","annotation",100,"c",3,"dist.delta",66.8881118881119
"84","novelas-espanolas","annotation",500,"c",4,"dist.eder",66.8881118881119
"151","novelas-espanolas","annotation",100,"w",3,"dist.minmax",66.8764568764569
"152","novelas-espanolas","annotation",100,"w",4,"dist.minmax",66.8764568764569
"159","novelas-espanolas","annotation",500,"w",3,"dist.minmax",66.8764568764569
"78","novelas-espanolas","annotation",100,"w",2,"dist.eder",66.8648018648019
"6","novelas-espanolas","annotation",100,"w",2,"dist.delta",66.8006993006993
"184","novelas-espanolas","annotation",3000,"w",4,"dist.minmax",66.6724941724942
"160","novelas-espanolas","annotation",500,"w",4,"dist.minmax",66.1072261072261
"176","novelas-espanolas","annotation",2000,"w",4,"dist.minmax",65.967365967366
"146","novelas-espanolas","annotation",100,"c",2,"dist.minmax",65.3379953379953
"154","novelas-espanolas","annotation",500,"c",2,"dist.minmax",65.3379953379953
"162","novelas-espanolas","annotation",1000,"c",2,"dist.minmax",65.3379953379953
"170","novelas-espanolas","annotation",2000,"c",2,"dist.minmax",65.3379953379953
"178","novelas-espanolas","annotation",3000,"c",2,"dist.minmax",65.3379953379953
"186","novelas-espanolas","annotation",4000,"c",2,"dist.minmax",65.3379953379953
"194","novelas-espanolas","annotation",5000,"c",2,"dist.minmax",65.3379953379953
"202","novelas-espanolas","annotation",7000,"c",2,"dist.minmax",65.3379953379953
"210","novelas-espanolas","annotation",10000,"c",2,"dist.minmax",65.3379953379953
"220","novelas-espanolas","annotation",100,"c",4,"dist.wurzburg",65.2738927738928
"168","novelas-espanolas","annotation",1000,"w",4,"dist.minmax",65.1981351981352
"191","novelas-espanolas","annotation",4000,"w",3,"dist.minmax",65.1340326340326
"199","novelas-espanolas","annotation",5000,"w",3,"dist.minmax",65.1340326340326
"207","novelas-espanolas","annotation",7000,"w",3,"dist.minmax",65.1340326340326
"215","novelas-espanolas","annotation",10000,"w",3,"dist.minmax",65.1340326340326
"192","novelas-espanolas","annotation",4000,"w",4,"dist.minmax",63.5955710955711
"75","novelas-espanolas","annotation",100,"c",3,"dist.eder",62.8904428904429
"4","novelas-espanolas","annotation",100,"c",4,"dist.delta",62.004662004662
"156","novelas-espanolas","annotation",500,"c",4,"dist.minmax",62.004662004662
