"","corpus","version","mfw","features","ngrams","distances","media"
"84","novelas-hispanoamericanas","only-tokens",500,"c",4,"dist.eder",79.8214285714286
"126","novelas-hispanoamericanas","only-tokens",5000,"w",2,"dist.eder",79.8214285714286
"134","novelas-hispanoamericanas","only-tokens",7000,"w",2,"dist.eder",79.8214285714286
"142","novelas-hispanoamericanas","only-tokens",10000,"w",2,"dist.eder",79.8214285714286
"156","novelas-hispanoamericanas","only-tokens",500,"c",4,"dist.minmax",79.8214285714286
"228","novelas-hispanoamericanas","only-tokens",500,"c",4,"dist.wurzburg",79.8214285714286
"248","novelas-hispanoamericanas","only-tokens",2000,"w",4,"dist.wurzburg",79.8214285714286
"267","novelas-hispanoamericanas","only-tokens",5000,"c",3,"dist.wurzburg",79.8214285714286
"275","novelas-hispanoamericanas","only-tokens",7000,"c",3,"dist.wurzburg",79.8214285714286
"283","novelas-hispanoamericanas","only-tokens",10000,"c",3,"dist.wurzburg",79.8214285714286
"110","novelas-hispanoamericanas","only-tokens",3000,"w",2,"dist.eder",79.6428571428571
"118","novelas-hispanoamericanas","only-tokens",4000,"w",2,"dist.eder",79.6428571428571
"149","novelas-hispanoamericanas","only-tokens",100,"w",1,"dist.minmax",79.6428571428571
"200","novelas-hispanoamericanas","only-tokens",5000,"w",4,"dist.minmax",79.6428571428571
"208","novelas-hispanoamericanas","only-tokens",7000,"w",4,"dist.minmax",79.6428571428571
"216","novelas-hispanoamericanas","only-tokens",10000,"w",4,"dist.minmax",79.6428571428571
"154","novelas-hispanoamericanas","only-tokens",500,"c",2,"dist.minmax",78.5714285714286
"162","novelas-hispanoamericanas","only-tokens",1000,"c",2,"dist.minmax",78.5714285714286
"170","novelas-hispanoamericanas","only-tokens",2000,"c",2,"dist.minmax",78.5714285714286
"178","novelas-hispanoamericanas","only-tokens",3000,"c",2,"dist.minmax",78.5714285714286
"186","novelas-hispanoamericanas","only-tokens",4000,"c",2,"dist.minmax",78.5714285714286
"194","novelas-hispanoamericanas","only-tokens",5000,"c",2,"dist.minmax",78.5714285714286
"202","novelas-hispanoamericanas","only-tokens",7000,"c",2,"dist.minmax",78.5714285714286
