"","corpus","version","mfw","features","ngrams","distances","media"
"41","prosa-SdO","only-tokens",4000,"c",1,"dist.delta",64.1666666666667
"42","prosa-SdO","only-tokens",4000,"c",2,"dist.delta",64.1666666666667
"49","prosa-SdO","only-tokens",5000,"c",1,"dist.delta",64.1666666666667
"50","prosa-SdO","only-tokens",5000,"c",2,"dist.delta",64.1666666666667
"51","prosa-SdO","only-tokens",5000,"c",3,"dist.delta",64.1666666666667
"57","prosa-SdO","only-tokens",7000,"c",1,"dist.delta",64.1666666666667
"58","prosa-SdO","only-tokens",7000,"c",2,"dist.delta",64.1666666666667
"59","prosa-SdO","only-tokens",7000,"c",3,"dist.delta",64.1666666666667
"65","prosa-SdO","only-tokens",10000,"c",1,"dist.delta",64.1666666666667
"66","prosa-SdO","only-tokens",10000,"c",2,"dist.delta",64.1666666666667
"67","prosa-SdO","only-tokens",10000,"c",3,"dist.delta",64.1666666666667
"73","prosa-SdO","only-tokens",100,"c",1,"dist.eder",64.1666666666667
"74","prosa-SdO","only-tokens",100,"c",2,"dist.eder",64.1666666666667
"75","prosa-SdO","only-tokens",100,"c",3,"dist.eder",64.1666666666667
"77","prosa-SdO","only-tokens",100,"w",1,"dist.eder",64.1666666666667
"81","prosa-SdO","only-tokens",500,"c",1,"dist.eder",64.1666666666667
"82","prosa-SdO","only-tokens",500,"c",2,"dist.eder",64.1666666666667
"83","prosa-SdO","only-tokens",500,"c",3,"dist.eder",64.1666666666667
"85","prosa-SdO","only-tokens",500,"w",1,"dist.eder",64.1666666666667
"89","prosa-SdO","only-tokens",1000,"c",1,"dist.eder",64.1666666666667
"90","prosa-SdO","only-tokens",1000,"c",2,"dist.eder",64.1666666666667
"91","prosa-SdO","only-tokens",1000,"c",3,"dist.eder",64.1666666666667
"92","prosa-SdO","only-tokens",1000,"c",4,"dist.eder",64.1666666666667
"97","prosa-SdO","only-tokens",2000,"c",1,"dist.eder",64.1666666666667
"98","prosa-SdO","only-tokens",2000,"c",2,"dist.eder",64.1666666666667
"105","prosa-SdO","only-tokens",3000,"c",1,"dist.eder",64.1666666666667
"106","prosa-SdO","only-tokens",3000,"c",2,"dist.eder",64.1666666666667
"113","prosa-SdO","only-tokens",4000,"c",1,"dist.eder",64.1666666666667
"114","prosa-SdO","only-tokens",4000,"c",2,"dist.eder",64.1666666666667
"121","prosa-SdO","only-tokens",5000,"c",1,"dist.eder",64.1666666666667
"122","prosa-SdO","only-tokens",5000,"c",2,"dist.eder",64.1666666666667
"129","prosa-SdO","only-tokens",7000,"c",1,"dist.eder",64.1666666666667
"130","prosa-SdO","only-tokens",7000,"c",2,"dist.eder",64.1666666666667
"137","prosa-SdO","only-tokens",10000,"c",1,"dist.eder",64.1666666666667
"138","prosa-SdO","only-tokens",10000,"c",2,"dist.eder",64.1666666666667
"146","prosa-SdO","only-tokens",100,"c",2,"dist.minmax",64.1666666666667
"147","prosa-SdO","only-tokens",100,"c",3,"dist.minmax",64.1666666666667
"149","prosa-SdO","only-tokens",100,"w",1,"dist.minmax",64.1666666666667
"150","prosa-SdO","only-tokens",100,"w",2,"dist.minmax",64.1666666666667
"155","prosa-SdO","only-tokens",500,"c",3,"dist.minmax",64.1666666666667
"157","prosa-SdO","only-tokens",500,"w",1,"dist.minmax",64.1666666666667
"158","prosa-SdO","only-tokens",500,"w",2,"dist.minmax",64.1666666666667
"160","prosa-SdO","only-tokens",500,"w",4,"dist.minmax",64.1666666666667
"163","prosa-SdO","only-tokens",1000,"c",3,"dist.minmax",64.1666666666667
"164","prosa-SdO","only-tokens",1000,"c",4,"dist.minmax",64.1666666666667
"165","prosa-SdO","only-tokens",1000,"w",1,"dist.minmax",64.1666666666667
"166","prosa-SdO","only-tokens",1000,"w",2,"dist.minmax",64.1666666666667
"167","prosa-SdO","only-tokens",1000,"w",3,"dist.minmax",64.1666666666667
"168","prosa-SdO","only-tokens",1000,"w",4,"dist.minmax",64.1666666666667
"171","prosa-SdO","only-tokens",2000,"c",3,"dist.minmax",64.1666666666667
"172","prosa-SdO","only-tokens",2000,"c",4,"dist.minmax",64.1666666666667
"173","prosa-SdO","only-tokens",2000,"w",1,"dist.minmax",64.1666666666667
"174","prosa-SdO","only-tokens",2000,"w",2,"dist.minmax",64.1666666666667
"175","prosa-SdO","only-tokens",2000,"w",3,"dist.minmax",64.1666666666667
"176","prosa-SdO","only-tokens",2000,"w",4,"dist.minmax",64.1666666666667
"179","prosa-SdO","only-tokens",3000,"c",3,"dist.minmax",64.1666666666667
"181","prosa-SdO","only-tokens",3000,"w",1,"dist.minmax",64.1666666666667
"182","prosa-SdO","only-tokens",3000,"w",2,"dist.minmax",64.1666666666667
"183","prosa-SdO","only-tokens",3000,"w",3,"dist.minmax",64.1666666666667
"184","prosa-SdO","only-tokens",3000,"w",4,"dist.minmax",64.1666666666667
"187","prosa-SdO","only-tokens",4000,"c",3,"dist.minmax",64.1666666666667
"189","prosa-SdO","only-tokens",4000,"w",1,"dist.minmax",64.1666666666667
"190","prosa-SdO","only-tokens",4000,"w",2,"dist.minmax",64.1666666666667
"191","prosa-SdO","only-tokens",4000,"w",3,"dist.minmax",64.1666666666667
"192","prosa-SdO","only-tokens",4000,"w",4,"dist.minmax",64.1666666666667
"195","prosa-SdO","only-tokens",5000,"c",3,"dist.minmax",64.1666666666667
"196","prosa-SdO","only-tokens",5000,"c",4,"dist.minmax",64.1666666666667
"197","prosa-SdO","only-tokens",5000,"w",1,"dist.minmax",64.1666666666667
"198","prosa-SdO","only-tokens",5000,"w",2,"dist.minmax",64.1666666666667
"199","prosa-SdO","only-tokens",5000,"w",3,"dist.minmax",64.1666666666667
"200","prosa-SdO","only-tokens",5000,"w",4,"dist.minmax",64.1666666666667
"203","prosa-SdO","only-tokens",7000,"c",3,"dist.minmax",64.1666666666667
"204","prosa-SdO","only-tokens",7000,"c",4,"dist.minmax",64.1666666666667
"205","prosa-SdO","only-tokens",7000,"w",1,"dist.minmax",64.1666666666667
"206","prosa-SdO","only-tokens",7000,"w",2,"dist.minmax",64.1666666666667
"207","prosa-SdO","only-tokens",7000,"w",3,"dist.minmax",64.1666666666667
"208","prosa-SdO","only-tokens",7000,"w",4,"dist.minmax",64.1666666666667
"211","prosa-SdO","only-tokens",10000,"c",3,"dist.minmax",64.1666666666667
"212","prosa-SdO","only-tokens",10000,"c",4,"dist.minmax",64.1666666666667
"213","prosa-SdO","only-tokens",10000,"w",1,"dist.minmax",64.1666666666667
"214","prosa-SdO","only-tokens",10000,"w",2,"dist.minmax",64.1666666666667
"215","prosa-SdO","only-tokens",10000,"w",3,"dist.minmax",64.1666666666667
"216","prosa-SdO","only-tokens",10000,"w",4,"dist.minmax",64.1666666666667
"224","prosa-SdO","only-tokens",100,"w",4,"dist.wurzburg",63.3333333333333
"38","prosa-SdO","only-tokens",3000,"w",2,"dist.delta",62.5
"46","prosa-SdO","only-tokens",4000,"w",2,"dist.delta",62.5
"126","prosa-SdO","only-tokens",5000,"w",2,"dist.eder",62.5
"134","prosa-SdO","only-tokens",7000,"w",2,"dist.eder",62.5
"142","prosa-SdO","only-tokens",10000,"w",2,"dist.eder",62.5
"95","prosa-SdO","only-tokens",1000,"w",3,"dist.eder",60.8333333333333
"8","prosa-SdO","only-tokens",100,"w",4,"dist.delta",60
"54","prosa-SdO","only-tokens",5000,"w",2,"dist.delta",57.5
"62","prosa-SdO","only-tokens",7000,"w",2,"dist.delta",57.5
"70","prosa-SdO","only-tokens",10000,"w",2,"dist.delta",57.5
"103","prosa-SdO","only-tokens",2000,"w",3,"dist.eder",50.8333333333333
"240","prosa-SdO","only-tokens",1000,"w",4,"dist.wurzburg",50
"23","prosa-SdO","only-tokens",1000,"w",3,"dist.delta",49.1666666666667
"31","prosa-SdO","only-tokens",2000,"w",3,"dist.delta",42.5
"111","prosa-SdO","only-tokens",3000,"w",3,"dist.eder",42.5
"119","prosa-SdO","only-tokens",4000,"w",3,"dist.eder",42.5
"248","prosa-SdO","only-tokens",2000,"w",4,"dist.wurzburg",41.6666666666667
"256","prosa-SdO","only-tokens",3000,"w",4,"dist.wurzburg",41.6666666666667
"264","prosa-SdO","only-tokens",4000,"w",4,"dist.wurzburg",41.6666666666667
"39","prosa-SdO","only-tokens",3000,"w",3,"dist.delta",40
"127","prosa-SdO","only-tokens",5000,"w",3,"dist.eder",40
"135","prosa-SdO","only-tokens",7000,"w",3,"dist.eder",40
"143","prosa-SdO","only-tokens",10000,"w",3,"dist.eder",40
"272","prosa-SdO","only-tokens",5000,"w",4,"dist.wurzburg",39.1666666666667
"280","prosa-SdO","only-tokens",7000,"w",4,"dist.wurzburg",39.1666666666667
"288","prosa-SdO","only-tokens",10000,"w",4,"dist.wurzburg",39.1666666666667
"47","prosa-SdO","only-tokens",4000,"w",3,"dist.delta",33.3333333333333
"55","prosa-SdO","only-tokens",5000,"w",3,"dist.delta",33.3333333333333
"63","prosa-SdO","only-tokens",7000,"w",3,"dist.delta",33.3333333333333
"71","prosa-SdO","only-tokens",10000,"w",3,"dist.delta",33.3333333333333
"88","prosa-SdO","only-tokens",500,"w",4,"dist.eder",32.5
"16","prosa-SdO","only-tokens",500,"w",4,"dist.delta",27.5
"96","prosa-SdO","only-tokens",1000,"w",4,"dist.eder",27.5
"24","prosa-SdO","only-tokens",1000,"w",4,"dist.delta",24.1666666666667
"32","prosa-SdO","only-tokens",2000,"w",4,"dist.delta",20
"40","prosa-SdO","only-tokens",3000,"w",4,"dist.delta",20
"120","prosa-SdO","only-tokens",4000,"w",4,"dist.eder",20
"128","prosa-SdO","only-tokens",5000,"w",4,"dist.eder",20
"136","prosa-SdO","only-tokens",7000,"w",4,"dist.eder",20
"144","prosa-SdO","only-tokens",10000,"w",4,"dist.eder",20
"48","prosa-SdO","only-tokens",4000,"w",4,"dist.delta",17.5
"56","prosa-SdO","only-tokens",5000,"w",4,"dist.delta",17.5
"64","prosa-SdO","only-tokens",7000,"w",4,"dist.delta",17.5
"72","prosa-SdO","only-tokens",10000,"w",4,"dist.delta",17.5
"104","prosa-SdO","only-tokens",2000,"w",4,"dist.eder",17.5
"112","prosa-SdO","only-tokens",3000,"w",4,"dist.eder",17.5
