"","corpus","version","mfw","features","ngrams","distances","media"
"58","novelas-espanolas","annotation",100,"c",2,"dist.eder",75.1282051282051
"66","novelas-espanolas","annotation",500,"c",2,"dist.eder",75.1282051282051
"74","novelas-espanolas","annotation",1000,"c",2,"dist.eder",75.1282051282051
"82","novelas-espanolas","annotation",2000,"c",2,"dist.eder",75.1282051282051
"90","novelas-espanolas","annotation",3000,"c",2,"dist.eder",75.1282051282051
"98","novelas-espanolas","annotation",4000,"c",2,"dist.eder",75.1282051282051
"106","novelas-espanolas","annotation",5000,"c",2,"dist.eder",75.1282051282051
"39","novelas-espanolas","annotation",3000,"w",3,"dist.delta",75.0641025641026
"173","novelas-espanolas","annotation",100,"w",1,"dist.wurzburg",74.4230769230769
"181","novelas-espanolas","annotation",500,"w",1,"dist.wurzburg",74.3589743589744
"189","novelas-espanolas","annotation",1000,"w",1,"dist.wurzburg",74.3589743589744
"197","novelas-espanolas","annotation",2000,"w",1,"dist.wurzburg",74.3589743589744
"205","novelas-espanolas","annotation",3000,"w",1,"dist.wurzburg",74.3589743589744
"213","novelas-espanolas","annotation",4000,"w",1,"dist.wurzburg",74.3589743589744
"221","novelas-espanolas","annotation",5000,"w",1,"dist.wurzburg",74.3589743589744
"8","novelas-espanolas","annotation",100,"w",4,"dist.delta",74.2948717948718
"10","novelas-espanolas","annotation",500,"c",2,"dist.delta",74.2948717948718
"18","novelas-espanolas","annotation",1000,"c",2,"dist.delta",74.2948717948718
"26","novelas-espanolas","annotation",2000,"c",2,"dist.delta",74.2948717948718
"34","novelas-espanolas","annotation",3000,"c",2,"dist.delta",74.2948717948718
"42","novelas-espanolas","annotation",4000,"c",2,"dist.delta",74.2948717948718
"50","novelas-espanolas","annotation",5000,"c",2,"dist.delta",74.2948717948718
"3","novelas-espanolas","annotation",100,"c",3,"dist.delta",73.5897435897436
"174","novelas-espanolas","annotation",100,"w",2,"dist.wurzburg",73.5897435897436
"7","novelas-espanolas","annotation",100,"w",3,"dist.delta",73.4615384615385
"40","novelas-espanolas","annotation",3000,"w",4,"dist.delta",72.6923076923077
"48","novelas-espanolas","annotation",4000,"w",4,"dist.delta",72.6923076923077
"56","novelas-espanolas","annotation",5000,"w",4,"dist.delta",72.6923076923077
"104","novelas-espanolas","annotation",4000,"w",4,"dist.eder",72.6923076923077
"112","novelas-espanolas","annotation",5000,"w",4,"dist.eder",72.6923076923077
"63","novelas-espanolas","annotation",100,"w",3,"dist.eder",72.5641025641026
"171","novelas-espanolas","annotation",100,"c",3,"dist.wurzburg",72.051282051282
"47","novelas-espanolas","annotation",4000,"w",3,"dist.delta",71.9871794871795
"61","novelas-espanolas","annotation",100,"w",1,"dist.eder",71.9230769230769
"134","novelas-espanolas","annotation",1000,"w",2,"dist.minmax",71.0897435897436
"142","novelas-espanolas","annotation",2000,"w",2,"dist.minmax",71.0897435897436
"150","novelas-espanolas","annotation",3000,"w",2,"dist.minmax",71.0897435897436
"158","novelas-espanolas","annotation",4000,"w",2,"dist.minmax",71.0897435897436
"166","novelas-espanolas","annotation",5000,"w",2,"dist.minmax",71.0897435897436
"59","novelas-espanolas","annotation",100,"c",3,"dist.eder",70.2564102564102
"55","novelas-espanolas","annotation",5000,"w",3,"dist.delta",69.551282051282
"114","novelas-espanolas","annotation",100,"c",2,"dist.minmax",69.4871794871795
"122","novelas-espanolas","annotation",500,"c",2,"dist.minmax",69.4871794871795
"130","novelas-espanolas","annotation",1000,"c",2,"dist.minmax",69.4871794871795
"138","novelas-espanolas","annotation",2000,"c",2,"dist.minmax",69.4871794871795
"146","novelas-espanolas","annotation",3000,"c",2,"dist.minmax",69.4871794871795
"154","novelas-espanolas","annotation",4000,"c",2,"dist.minmax",69.4871794871795
"162","novelas-espanolas","annotation",5000,"c",2,"dist.minmax",69.4871794871795
"68","novelas-espanolas","annotation",500,"c",4,"dist.eder",69.4230769230769
"64","novelas-espanolas","annotation",100,"w",4,"dist.eder",68.5897435897436
"175","novelas-espanolas","annotation",100,"w",3,"dist.wurzburg",68.1410256410256
"172","novelas-espanolas","annotation",100,"c",4,"dist.wurzburg",68.0769230769231
"168","novelas-espanolas","annotation",5000,"w",4,"dist.minmax",67.9487179487179
"143","novelas-espanolas","annotation",2000,"w",3,"dist.minmax",67.8846153846154
"151","novelas-espanolas","annotation",3000,"w",3,"dist.minmax",67.8846153846154
"119","novelas-espanolas","annotation",100,"w",3,"dist.minmax",67.8205128205128
"1","novelas-espanolas","annotation",100,"c",1,"dist.delta",67.1794871794872
"9","novelas-espanolas","annotation",500,"c",1,"dist.delta",67.1794871794872
"17","novelas-espanolas","annotation",1000,"c",1,"dist.delta",67.1794871794872
"25","novelas-espanolas","annotation",2000,"c",1,"dist.delta",67.1794871794872
"33","novelas-espanolas","annotation",3000,"c",1,"dist.delta",67.1794871794872
"41","novelas-espanolas","annotation",4000,"c",1,"dist.delta",67.1794871794872
"49","novelas-espanolas","annotation",5000,"c",1,"dist.delta",67.1794871794872
"62","novelas-espanolas","annotation",100,"w",2,"dist.eder",67.1153846153846
"126","novelas-espanolas","annotation",500,"w",2,"dist.minmax",67.1153846153846
"127","novelas-espanolas","annotation",500,"w",3,"dist.minmax",67.1153846153846
"135","novelas-espanolas","annotation",1000,"w",3,"dist.minmax",67.1153846153846
"120","novelas-espanolas","annotation",100,"w",4,"dist.minmax",66.2820512820513
"6","novelas-espanolas","annotation",100,"w",2,"dist.delta",66.2179487179487
"159","novelas-espanolas","annotation",4000,"w",3,"dist.minmax",65.5128205128205
"123","novelas-espanolas","annotation",500,"c",3,"dist.minmax",65.3846153846154
"131","novelas-espanolas","annotation",1000,"c",3,"dist.minmax",65.3846153846154
"139","novelas-espanolas","annotation",2000,"c",3,"dist.minmax",65.3846153846154
"147","novelas-espanolas","annotation",3000,"c",3,"dist.minmax",65.3846153846154
"155","novelas-espanolas","annotation",4000,"c",3,"dist.minmax",65.3846153846154
"163","novelas-espanolas","annotation",5000,"c",3,"dist.minmax",65.3846153846154
"38","novelas-espanolas","annotation",3000,"w",2,"dist.delta",64.8717948717949
"46","novelas-espanolas","annotation",4000,"w",2,"dist.delta",64.8717948717949
"54","novelas-espanolas","annotation",5000,"w",2,"dist.delta",64.8717948717949
"167","novelas-espanolas","annotation",5000,"w",3,"dist.minmax",64.7435897435898
"128","novelas-espanolas","annotation",500,"w",4,"dist.minmax",64.6794871794872
"152","novelas-espanolas","annotation",3000,"w",4,"dist.minmax",63.974358974359
"136","novelas-espanolas","annotation",1000,"w",4,"dist.minmax",63.1410256410256
"144","novelas-espanolas","annotation",2000,"w",4,"dist.minmax",63.1410256410256
"160","novelas-espanolas","annotation",4000,"w",4,"dist.minmax",62.3717948717949
"115","novelas-espanolas","annotation",100,"c",3,"dist.minmax",62.1794871794872
"57","novelas-espanolas","annotation",100,"c",1,"dist.eder",61.7307692307692
"65","novelas-espanolas","annotation",500,"c",1,"dist.eder",61.7307692307692
"73","novelas-espanolas","annotation",1000,"c",1,"dist.eder",61.7307692307692
"81","novelas-espanolas","annotation",2000,"c",1,"dist.eder",61.7307692307692
"89","novelas-espanolas","annotation",3000,"c",1,"dist.eder",61.7307692307692
"97","novelas-espanolas","annotation",4000,"c",1,"dist.eder",61.7307692307692
"105","novelas-espanolas","annotation",5000,"c",1,"dist.eder",61.7307692307692
"4","novelas-espanolas","annotation",100,"c",4,"dist.delta",61.5384615384615
"169","novelas-espanolas","annotation",100,"c",1,"dist.wurzburg",60.7692307692308
"177","novelas-espanolas","annotation",500,"c",1,"dist.wurzburg",60.7692307692308
"185","novelas-espanolas","annotation",1000,"c",1,"dist.wurzburg",60.7692307692308
"193","novelas-espanolas","annotation",2000,"c",1,"dist.wurzburg",60.7692307692308
"201","novelas-espanolas","annotation",3000,"c",1,"dist.wurzburg",60.7692307692308
"209","novelas-espanolas","annotation",4000,"c",1,"dist.wurzburg",60.7692307692308
"217","novelas-espanolas","annotation",5000,"c",1,"dist.wurzburg",60.7692307692308
"117","novelas-espanolas","annotation",100,"w",1,"dist.minmax",60.7051282051282
"124","novelas-espanolas","annotation",500,"c",4,"dist.minmax",60.7051282051282
"125","novelas-espanolas","annotation",500,"w",1,"dist.minmax",60.7051282051282
"132","novelas-espanolas","annotation",1000,"c",4,"dist.minmax",60.7051282051282
"133","novelas-espanolas","annotation",1000,"w",1,"dist.minmax",60.7051282051282
"140","novelas-espanolas","annotation",2000,"c",4,"dist.minmax",60.7051282051282
"141","novelas-espanolas","annotation",2000,"w",1,"dist.minmax",60.7051282051282
"148","novelas-espanolas","annotation",3000,"c",4,"dist.minmax",60.7051282051282
"149","novelas-espanolas","annotation",3000,"w",1,"dist.minmax",60.7051282051282
"156","novelas-espanolas","annotation",4000,"c",4,"dist.minmax",60.7051282051282
"157","novelas-espanolas","annotation",4000,"w",1,"dist.minmax",60.7051282051282
"164","novelas-espanolas","annotation",5000,"c",4,"dist.minmax",60.7051282051282
"165","novelas-espanolas","annotation",5000,"w",1,"dist.minmax",60.7051282051282
"118","novelas-espanolas","annotation",100,"w",2,"dist.minmax",59.1025641025641
"116","novelas-espanolas","annotation",100,"c",4,"dist.minmax",59.1025641025641
"60","novelas-espanolas","annotation",100,"c",4,"dist.eder",58.2051282051282
"113","novelas-espanolas","annotation",100,"c",1,"dist.minmax",55.9615384615385
"121","novelas-espanolas","annotation",500,"c",1,"dist.minmax",55.9615384615385
"129","novelas-espanolas","annotation",1000,"c",1,"dist.minmax",55.9615384615385
"137","novelas-espanolas","annotation",2000,"c",1,"dist.minmax",55.9615384615385
"145","novelas-espanolas","annotation",3000,"c",1,"dist.minmax",55.9615384615385
"153","novelas-espanolas","annotation",4000,"c",1,"dist.minmax",55.9615384615385
"161","novelas-espanolas","annotation",5000,"c",1,"dist.minmax",55.9615384615385
