"","corpus","version","mfw","features","ngrams","distances","media"
"249","Poesia-SdO","annotation",3000,"c",1,"dist.wurzburg",44
"257","Poesia-SdO","annotation",4000,"c",1,"dist.wurzburg",44
"265","Poesia-SdO","annotation",5000,"c",1,"dist.wurzburg",44
"273","Poesia-SdO","annotation",7000,"c",1,"dist.wurzburg",44
"281","Poesia-SdO","annotation",10000,"c",1,"dist.wurzburg",44
"151","Poesia-SdO","annotation",100,"w",3,"dist.minmax",43.3333333333333
"159","Poesia-SdO","annotation",500,"w",3,"dist.minmax",43.3333333333333
"87","Poesia-SdO","annotation",500,"w",3,"dist.eder",42.6666666666667
"86","Poesia-SdO","annotation",500,"w",2,"dist.eder",42
"102","Poesia-SdO","annotation",2000,"w",2,"dist.eder",42
"110","Poesia-SdO","annotation",3000,"w",2,"dist.eder",42
"118","Poesia-SdO","annotation",4000,"w",2,"dist.eder",42
"126","Poesia-SdO","annotation",5000,"w",2,"dist.eder",42
"134","Poesia-SdO","annotation",7000,"w",2,"dist.eder",42
"142","Poesia-SdO","annotation",10000,"w",2,"dist.eder",42
"167","Poesia-SdO","annotation",1000,"w",3,"dist.minmax",41.3333333333333
"160","Poesia-SdO","annotation",500,"w",4,"dist.minmax",39.3333333333333
"183","Poesia-SdO","annotation",3000,"w",3,"dist.minmax",39.3333333333333
"1","Poesia-SdO","annotation",100,"c",1,"dist.delta",39.3333333333333
"9","Poesia-SdO","annotation",500,"c",1,"dist.delta",39.3333333333333
"17","Poesia-SdO","annotation",1000,"c",1,"dist.delta",39.3333333333333
"25","Poesia-SdO","annotation",2000,"c",1,"dist.delta",39.3333333333333
"33","Poesia-SdO","annotation",3000,"c",1,"dist.delta",39.3333333333333
"41","Poesia-SdO","annotation",4000,"c",1,"dist.delta",39.3333333333333
"49","Poesia-SdO","annotation",5000,"c",1,"dist.delta",39.3333333333333
"57","Poesia-SdO","annotation",7000,"c",1,"dist.delta",39.3333333333333
"65","Poesia-SdO","annotation",10000,"c",1,"dist.delta",39.3333333333333
"152","Poesia-SdO","annotation",100,"w",4,"dist.minmax",38.6666666666667
"175","Poesia-SdO","annotation",2000,"w",3,"dist.minmax",38.6666666666667
"191","Poesia-SdO","annotation",4000,"w",3,"dist.minmax",38.6666666666667
"73","Poesia-SdO","annotation",100,"c",1,"dist.eder",38
"81","Poesia-SdO","annotation",500,"c",1,"dist.eder",38
"89","Poesia-SdO","annotation",1000,"c",1,"dist.eder",38
"97","Poesia-SdO","annotation",2000,"c",1,"dist.eder",38
"105","Poesia-SdO","annotation",3000,"c",1,"dist.eder",38
"113","Poesia-SdO","annotation",4000,"c",1,"dist.eder",38
"121","Poesia-SdO","annotation",5000,"c",1,"dist.eder",38
"129","Poesia-SdO","annotation",7000,"c",1,"dist.eder",38
"137","Poesia-SdO","annotation",10000,"c",1,"dist.eder",38
"30","Poesia-SdO","annotation",2000,"w",2,"dist.delta",38
"38","Poesia-SdO","annotation",3000,"w",2,"dist.delta",38
"46","Poesia-SdO","annotation",4000,"w",2,"dist.delta",38
"54","Poesia-SdO","annotation",5000,"w",2,"dist.delta",38
"62","Poesia-SdO","annotation",7000,"w",2,"dist.delta",38
"70","Poesia-SdO","annotation",10000,"w",2,"dist.delta",38
"199","Poesia-SdO","annotation",5000,"w",3,"dist.minmax",37.3333333333333
"207","Poesia-SdO","annotation",7000,"w",3,"dist.minmax",37.3333333333333
"215","Poesia-SdO","annotation",10000,"w",3,"dist.minmax",37.3333333333333
"88","Poesia-SdO","annotation",500,"w",4,"dist.eder",37.3333333333333
"15","Poesia-SdO","annotation",500,"w",3,"dist.delta",36
"47","Poesia-SdO","annotation",4000,"w",3,"dist.delta",35.3333333333333
"55","Poesia-SdO","annotation",5000,"w",3,"dist.delta",35.3333333333333
"63","Poesia-SdO","annotation",7000,"w",3,"dist.delta",35.3333333333333
"71","Poesia-SdO","annotation",10000,"w",3,"dist.delta",35.3333333333333
"80","Poesia-SdO","annotation",100,"w",4,"dist.eder",34.6666666666667
"8","Poesia-SdO","annotation",100,"w",4,"dist.delta",34.6666666666667
"14","Poesia-SdO","annotation",500,"w",2,"dist.delta",34
"95","Poesia-SdO","annotation",1000,"w",3,"dist.eder",32.6666666666667
"127","Poesia-SdO","annotation",5000,"w",3,"dist.eder",32.6666666666667
"135","Poesia-SdO","annotation",7000,"w",3,"dist.eder",32.6666666666667
"143","Poesia-SdO","annotation",10000,"w",3,"dist.eder",32.6666666666667
"94","Poesia-SdO","annotation",1000,"w",2,"dist.eder",32
"22","Poesia-SdO","annotation",1000,"w",2,"dist.delta",31.3333333333333
"16","Poesia-SdO","annotation",500,"w",4,"dist.delta",31.3333333333333
"39","Poesia-SdO","annotation",3000,"w",3,"dist.delta",30.6666666666667
"145","Poesia-SdO","annotation",100,"c",1,"dist.minmax",30.6666666666667
"153","Poesia-SdO","annotation",500,"c",1,"dist.minmax",30.6666666666667
"161","Poesia-SdO","annotation",1000,"c",1,"dist.minmax",30.6666666666667
"169","Poesia-SdO","annotation",2000,"c",1,"dist.minmax",30.6666666666667
"177","Poesia-SdO","annotation",3000,"c",1,"dist.minmax",30.6666666666667
